,0
1391,25.0
1392,17.0
1393,11.0
1394,22.0
1395,21.0
1396,18.0
1397,22.0
1398,20.0
1399,23.0
1400,13.0
1401,25.0
1402,19.0
1403,24.0
1404,18.0
1405,23.0
1406,17.0
1407,27.0
1408,28.0
1409,24.0
1410,36.0
1411,22.0
1412,24.0
1413,21.0
1414,22.0
1415,17.0
1416,25.0
1417,22.0
1418,43.0
1419,9.0
1420,17.0
1421,21.0
1422,20.0
1423,25.0
1424,20.0
1425,30.0
1426,25.0
1427,25.0
1428,27.0
1429,27.0
1430,20.0
1431,25.0
1432,20.0
1433,27.0
1434,23.0
1435,27.0
1436,26.0
1437,20.0
1438,23.0
1439,15.0
1440,26.0
1441,20.0
1442,36.0
1443,23.0
1444,21.0
1445,26.0
1446,24.0
1447,22.0
1448,19.0
1449,27.0
1450,20.0
1451,26.0
1452,28.0
1453,22.0
1454,21.0
1455,21.0
1456,24.0
1457,20.0
1458,23.0
1459,16.0
1460,28.0
1461,16.0
1462,22.0
1463,27.0
1464,20.0
1465,38.0
1466,29.0
1467,31.0
1468,28.0
1469,25.0
1470,31.0
1471,33.0
1472,38.0
1473,43.0
1474,23.0
1475,27.0
1476,30.0
1477,23.0
1478,30.0
1479,27.0
1480,16.0
1481,25.0
1482,24.0
1483,13.0
1484,22.0
1485,23.0
1486,24.0
1487,35.0
1488,18.0
1489,24.0
1490,22.0
1491,26.0
1492,31.0
1493,27.0
1494,24.0
1495,26.0
1496,27.0
1497,31.0
1498,22.0
1499,24.0
1500,23.0
1501,39.0
1502,27.0
1503,32.0
1504,33.0
1505,20.0
1506,37.0
1507,19.0
1508,32.0
1509,28.0
1510,25.0
1511,42.0
1512,29.0
1513,12.0
1514,27.0
1515,28.0
1516,40.0
1517,19.0
1518,39.0
1519,26.0
1520,29.0
1521,37.0
1522,20.0
1523,28.0
1524,22.0
1525,37.0
1526,32.0
1527,26.0
1528,34.0
1529,30.0
1530,31.0
1531,26.0
1532,30.0
1533,69.0
1534,37.0
1535,15.0
1536,37.0
1537,31.0
1538,22.0
1539,51.0
1540,38.0
1541,39.0
1542,34.0
1543,29.0
1544,36.0
1545,28.0
1546,28.0
1547,33.0
1548,38.0
1549,30.0
1550,44.0
1551,15.0
1552,25.0
1553,33.0
1554,33.0
1555,23.0
1556,39.0
1557,22.0
1558,47.0
1559,37.0
1560,53.0
1561,32.0
1562,26.0
1563,35.0
1564,41.0
1565,42.0
1566,66.0
1567,31.0
1568,45.0
1569,29.0
1570,52.0
1571,39.0
1572,39.0
1573,24.0
1574,22.0
