,0
0,7.0
1,7.0
2,7.0
3,7.0
4,3.0
5,116.0
6,345.0
7,166.0
8,50.0
9,58.0
10,21.0
11,158.0
12,25.0
13,49.0
14,159.0
15,328.0
16,187.0
17,78.0
18,278.0
19,42.0
20,61.0
21,285.0
22,34.0
23,64.0
24,57.0
25,276.0
26,73.0
27,102.0
