,0
1251,7.0
1252,11.0
1253,7.0
1254,11.0
1255,13.0
1256,7.0
1257,7.0
1258,11.0
1259,7.0
1260,5.0
1261,9.0
1262,11.0
1263,11.0
1264,7.0
1265,7.0
1266,7.0
1267,11.0
1268,9.0
1269,7.0
1270,7.0
1271,7.0
1272,4.0
1273,7.0
1274,8.0
1275,11.0
1276,7.0
1277,11.0
1278,11.0
1279,8.0
1280,7.0
1281,5.0
1282,15.0
1283,7.0
1284,11.0
1285,7.0
1286,12.0
1287,8.0
1288,11.0
1289,11.0
1290,11.0
1291,11.0
1292,11.0
1293,8.0
1294,5.0
1295,3.0
1296,7.0
1297,11.0
1298,11.0
1299,8.0
1300,11.0
1301,7.0
1302,2.0
1303,11.0
1304,4.0
1305,8.0
1306,11.0
1307,9.0
1308,11.0
1309,4.0
1310,8.0
1311,9.0
1312,7.0
1313,11.0
1314,11.0
1315,11.0
1316,2.0
1317,11.0
1318,7.0
1319,7.0
1320,11.0
1321,8.0
1322,7.0
1323,7.0
1324,11.0
1325,4.0
1326,9.0
1327,5.0
1328,7.0
1329,5.0
1330,11.0
1331,11.0
1332,11.0
1333,7.0
1334,7.0
1335,7.0
1336,4.0
1337,7.0
1338,11.0
1339,11.0
1340,8.0
1341,7.0
1342,11.0
1343,9.0
1344,7.0
1345,11.0
1346,7.0
1347,8.0
1348,11.0
1349,11.0
1350,11.0
1351,3.0
1352,4.0
1353,11.0
1354,7.0
1355,6.0
1356,7.0
1357,13.0
1358,8.0
1359,11.0
1360,11.0
1361,5.0
1362,8.0
1363,11.0
1364,11.0
1365,11.0
1366,11.0
1367,11.0
1368,11.0
1369,7.0
1370,6.0
1371,4.0
1372,8.0
1373,11.0
1374,11.0
1375,6.0
1376,9.0
1377,9.0
1378,12.0
1379,7.0
1380,3.0
1381,4.0
1382,12.0
1383,4.0
1384,7.0
1385,8.0
1386,4.0
1387,8.0
1388,6.0
1389,3.0
1390,11.0
1391,4.0
1392,11.0
1393,11.0
1394,7.0
1395,8.0
1396,4.0
1397,7.0
1398,11.0
1399,8.0
1400,10.0
1401,7.0
1402,8.0
1403,8.0
1404,2.0
1405,7.0
1406,11.0
1407,11.0
1408,5.0
1409,11.0
1410,7.0
1411,4.0
1412,11.0
1413,11.0
1414,11.0
1415,8.0
1416,11.0
1417,11.0
1418,3.0
1419,8.0
1420,4.0
1421,11.0
1422,9.0
1423,7.0
1424,7.0
1425,4.0
1426,11.0
1427,12.0
1428,11.0
1429,8.0
1430,8.0
1431,7.0
1432,7.0
1433,4.0
1434,11.0
1435,11.0
1436,2.0
1437,7.0
1438,8.0
1439,3.0
1440,11.0
1441,12.0
1442,8.0
1443,11.0
1444,7.0
1445,11.0
1446,8.0
1447,11.0
1448,11.0
1449,12.0
1450,7.0
1451,8.0
1452,9.0
1453,7.0
1454,16.0
1455,11.0
1456,12.0
1457,11.0
1458,7.0
1459,11.0
1460,11.0
1461,16.0
1462,12.0
1463,6.0
1464,3.0
1465,4.0
1466,7.0
1467,11.0
1468,11.0
1469,11.0
1470,4.0
1471,7.0
1472,5.0
1473,11.0
1474,11.0
1475,11.0
1476,7.0
1477,7.0
1478,11.0
1479,11.0
1480,11.0
1481,7.0
1482,11.0
1483,12.0
1484,11.0
1485,14.0
1486,11.0
1487,11.0
1488,5.0
1489,7.0
1490,11.0
1491,11.0
1492,11.0
1493,9.0
1494,11.0
1495,11.0
1496,4.0
1497,5.0
1498,9.0
1499,11.0
1500,7.0
1501,12.0
1502,11.0
1503,8.0
1504,11.0
1505,2.0
1506,7.0
1507,7.0
1508,7.0
1509,12.0
1510,7.0
1511,12.0
1512,11.0
1513,11.0
1514,7.0
1515,11.0
1516,3.0
1517,8.0
1518,12.0
1519,11.0
1520,11.0
1521,7.0
1522,7.0
1523,11.0
1524,8.0
1525,11.0
1526,12.0
1527,11.0
1528,4.0
1529,8.0
1530,2.0
1531,4.0
1532,3.0
1533,4.0
1534,11.0
1535,8.0
1536,11.0
1537,11.0
1538,11.0
1539,11.0
1540,11.0
1541,9.0
1542,11.0
1543,7.0
1544,7.0
1545,7.0
1546,8.0
1547,12.0
1548,11.0
1549,11.0
1550,11.0
1551,7.0
1552,8.0
1553,11.0
1554,11.0
1555,8.0
1556,11.0
1557,4.0
1558,10.0
1559,12.0
1560,11.0
1561,4.0
1562,11.0
1563,11.0
1564,9.0
1565,11.0
1566,12.0
1567,11.0
1568,11.0
1569,8.0
1570,12.0
1571,4.0
1572,11.0
1573,10.0
1574,11.0
1575,8.0
1576,11.0
1577,9.0
1578,11.0
1579,11.0
1580,5.0
1581,4.0
1582,7.0
1583,11.0
1584,11.0
1585,12.0
1586,9.0
1587,11.0
1588,11.0
1589,12.0
1590,11.0
1591,11.0
1592,11.0
1593,11.0
1594,8.0
1595,14.0
1596,11.0
1597,3.0
1598,4.0
1599,7.0
1600,3.0
1601,11.0
1602,11.0
1603,8.0
1604,11.0
1605,11.0
1606,8.0
1607,12.0
1608,8.0
1609,11.0
1610,11.0
1611,13.0
1612,11.0
1613,7.0
1614,11.0
1615,10.0
1616,9.0
1617,7.0
1618,11.0
1619,11.0
1620,11.0
1621,11.0
1622,12.0
1623,9.0
1624,7.0
1625,14.0
1626,13.0
1627,11.0
1628,4.0
1629,7.0
1630,9.0
1631,11.0
1632,11.0
1633,7.0
1634,11.0
1635,11.0
1636,11.0
1637,11.0
1638,11.0
1639,1.0
1640,11.0
1641,11.0
1642,8.0
1643,3.0
1644,11.0
1645,9.0
1646,11.0
1647,12.0
1648,11.0
1649,9.0
1650,11.0
1651,11.0
1652,3.0
1653,8.0
1654,8.0
1655,11.0
1656,11.0
1657,7.0
1658,11.0
1659,11.0
1660,7.0
1661,8.0
1662,12.0
1663,11.0
1664,12.0
1665,7.0
1666,11.0
1667,11.0
1668,8.0
1669,12.0
1670,9.0
1671,12.0
1672,6.0
1673,12.0
1674,7.0
1675,13.0
1676,4.0
1677,8.0
1678,2.0
1679,8.0
1680,11.0
1681,13.0
1682,11.0
1683,2.0
1684,13.0
1685,12.0
1686,4.0
1687,7.0
1688,7.0
1689,11.0
1690,11.0
1691,8.0
1692,7.0
1693,9.0
1694,12.0
1695,11.0
1696,11.0
1697,7.0
1698,8.0
1699,8.0
1700,4.0
1701,3.0
1702,8.0
1703,6.0
1704,3.0
1705,8.0
1706,4.0
1707,5.0
1708,5.0
1709,11.0
1710,9.0
1711,11.0
1712,6.0
1713,8.0
1714,5.0
1715,9.0
1716,11.0
1717,11.0
1718,9.0
1719,8.0
1720,8.0
1721,11.0
1722,11.0
1723,12.0
1724,11.0
1725,11.0
1726,11.0
1727,11.0
1728,11.0
1729,12.0
1730,11.0
1731,11.0
1732,11.0
1733,8.0
1734,7.0
1735,8.0
1736,14.0
1737,7.0
1738,8.0
1739,8.0
1740,10.0
1741,8.0
1742,11.0
1743,5.0
1744,5.0
1745,9.0
1746,11.0
1747,11.0
1748,10.0
1749,3.0
1750,12.0
1751,7.0
1752,11.0
1753,14.0
1754,10.0
1755,6.0
1756,8.0
1757,12.0
1758,11.0
1759,12.0
1760,9.0
1761,7.0
1762,11.0
1763,7.0
1764,12.0
1765,7.0
1766,16.0
1767,4.0
1768,11.0
1769,11.0
1770,9.0
1771,11.0
1772,9.0
1773,13.0
1774,4.0
1775,4.0
1776,4.0
1777,8.0
1778,11.0
1779,12.0
1780,8.0
1781,14.0
1782,14.0
1783,11.0
1784,11.0
1785,8.0
1786,11.0
1787,4.0
1788,10.0
1789,8.0
1790,15.0
1791,11.0
1792,4.0
1793,12.0
1794,7.0
1795,4.0
1796,13.0
1797,12.0
1798,7.0
1799,9.0
1800,9.0
1801,6.0
1802,5.0
1803,8.0
1804,11.0
1805,11.0
1806,5.0
1807,7.0
1808,5.0
1809,9.0
1810,12.0
1811,8.0
1812,9.0
1813,8.0
1814,8.0
1815,8.0
1816,10.0
1817,12.0
1818,9.0
1819,8.0
1820,5.0
1821,11.0
1822,11.0
1823,11.0
1824,7.0
1825,9.0
1826,7.0
1827,8.0
1828,12.0
1829,3.0
1830,13.0
1831,14.0
1832,7.0
1833,7.0
1834,11.0
1835,8.0
1836,10.0
1837,5.0
1838,10.0
1839,8.0
1840,12.0
1841,9.0
1842,11.0
1843,6.0
1844,11.0
1845,11.0
1846,12.0
1847,7.0
1848,10.0
1849,11.0
1850,5.0
1851,13.0
1852,9.0
1853,9.0
1854,5.0
1855,10.0
1856,7.0
1857,9.0
1858,10.0
1859,11.0
1860,13.0
1861,9.0
1862,11.0
1863,9.0
1864,11.0
1865,12.0
1866,11.0
1867,7.0
1868,13.0
1869,8.0
1870,4.0
1871,6.0
1872,12.0
1873,7.0
1874,8.0
1875,9.0
1876,10.0
1877,7.0
1878,9.0
1879,9.0
1880,6.0
1881,13.0
1882,3.0
1883,5.0
1884,11.0
1885,5.0
1886,12.0
1887,9.0
1888,12.0
1889,10.0
