,0
532,3.0
533,3.0
534,9.0
535,11.0
536,4.0
537,11.0
538,5.0
539,11.0
540,7.0
541,11.0
542,7.0
543,1.0
544,7.0
545,3.0
546,4.0
547,3.0
548,7.0
549,7.0
550,4.0
551,7.0
552,7.0
553,9.0
554,3.0
555,3.0
556,1.0
557,7.0
558,7.0
559,3.0
560,5.0
561,2.0
562,7.0
563,8.0
564,3.0
565,7.0
566,4.0
567,7.0
568,7.0
569,8.0
570,11.0
571,4.0
572,7.0
573,7.0
574,2.0
575,5.0
576,7.0
577,4.0
578,1.0
579,5.0
580,5.0
581,7.0
582,9.0
583,11.0
584,11.0
585,7.0
586,3.0
587,7.0
588,11.0
589,4.0
590,9.0
591,7.0
592,3.0
593,9.0
594,7.0
595,3.0
596,2.0
597,3.0
598,2.0
599,3.0
600,3.0
601,7.0
602,3.0
603,5.0
604,7.0
605,7.0
606,7.0
607,7.0
608,7.0
609,2.0
610,3.0
611,7.0
612,7.0
613,11.0
614,7.0
615,3.0
616,7.0
617,3.0
618,11.0
619,3.0
620,3.0
621,5.0
622,1.0
623,7.0
624,7.0
625,11.0
626,4.0
627,7.0
628,7.0
629,8.0
630,3.0
631,7.0
632,7.0
633,7.0
634,4.0
635,3.0
636,4.0
637,6.0
638,4.0
639,3.0
640,7.0
641,8.0
642,11.0
643,11.0
644,11.0
645,7.0
646,7.0
647,3.0
648,3.0
649,4.0
650,3.0
651,5.0
652,3.0
653,7.0
654,7.0
655,5.0
656,7.0
657,7.0
658,7.0
659,7.0
660,8.0
661,7.0
662,7.0
663,7.0
664,3.0
665,3.0
666,8.0
667,7.0
668,7.0
669,7.0
670,7.0
671,7.0
672,3.0
673,8.0
674,7.0
675,7.0
676,8.0
677,3.0
678,7.0
679,3.0
680,14.0
681,5.0
682,12.0
683,11.0
684,11.0
685,5.0
686,2.0
687,11.0
688,11.0
689,3.0
690,7.0
691,7.0
692,7.0
693,3.0
694,3.0
695,7.0
696,3.0
697,8.0
698,11.0
699,9.0
700,3.0
701,11.0
702,7.0
703,5.0
704,7.0
705,3.0
706,3.0
707,7.0
708,11.0
709,11.0
710,3.0
711,8.0
712,5.0
713,3.0
714,3.0
715,1.0
716,1.0
717,4.0
718,7.0
719,11.0
720,3.0
721,3.0
722,3.0
723,4.0
724,9.0
725,11.0
726,8.0
727,7.0
728,3.0
729,3.0
730,4.0
731,7.0
732,3.0
733,4.0
734,4.0
735,7.0
736,2.0
737,7.0
738,3.0
739,3.0
740,4.0
741,3.0
742,7.0
743,7.0
744,7.0
745,3.0
746,7.0
747,7.0
748,3.0
749,3.0
750,5.0
751,7.0
752,8.0
753,11.0
754,3.0
755,7.0
756,7.0
757,7.0
758,7.0
759,8.0
760,4.0
761,7.0
762,11.0
763,7.0
764,11.0
765,7.0
766,7.0
767,5.0
768,13.0
769,7.0
770,11.0
771,11.0
772,2.0
773,3.0
774,7.0
775,7.0
776,5.0
777,8.0
778,3.0
779,3.0
780,7.0
781,9.0
782,11.0
783,11.0
784,3.0
785,3.0
786,4.0
787,7.0
788,11.0
789,11.0
790,10.0
791,7.0
792,7.0
793,7.0
794,11.0
795,7.0
796,7.0
797,7.0
798,7.0
799,7.0
800,3.0
801,11.0
802,5.0
803,7.0
804,3.0
805,7.0
806,7.0
807,8.0
808,7.0
809,7.0
810,7.0
811,7.0
812,3.0
813,11.0
814,11.0
815,3.0
816,7.0
817,2.0
818,11.0
819,7.0
820,7.0
821,3.0
822,7.0
823,5.0
824,11.0
825,11.0
826,7.0
827,3.0
828,9.0
829,3.0
830,3.0
831,8.0
832,9.0
833,5.0
834,5.0
835,7.0
836,12.0
837,4.0
838,3.0
839,5.0
840,4.0
841,7.0
842,5.0
843,7.0
844,11.0
845,4.0
846,7.0
847,3.0
848,7.0
849,7.0
850,4.0
851,3.0
852,5.0
853,5.0
854,5.0
855,11.0
856,3.0
857,7.0
858,4.0
859,3.0
860,8.0
861,3.0
862,8.0
863,3.0
864,7.0
865,4.0
866,3.0
867,7.0
868,7.0
869,2.0
870,4.0
871,3.0
872,3.0
873,11.0
874,6.0
875,11.0
876,7.0
877,2.0
878,7.0
879,4.0
880,3.0
881,7.0
882,5.0
883,7.0
884,7.0
885,8.0
886,11.0
887,7.0
888,7.0
889,3.0
890,3.0
891,7.0
892,7.0
893,7.0
894,2.0
895,4.0
896,3.0
897,1.0
898,4.0
899,9.0
900,7.0
901,3.0
902,3.0
903,3.0
904,7.0
905,7.0
906,7.0
907,3.0
908,11.0
909,2.0
910,4.0
911,7.0
912,7.0
913,11.0
914,11.0
915,7.0
916,7.0
917,4.0
918,3.0
919,7.0
920,7.0
921,9.0
922,11.0
923,11.0
924,5.0
925,7.0
926,11.0
927,3.0
928,3.0
929,4.0
930,8.0
931,4.0
932,7.0
933,3.0
934,7.0
935,8.0
936,7.0
937,7.0
938,7.0
939,7.0
940,5.0
941,3.0
942,11.0
943,11.0
944,7.0
945,7.0
946,4.0
947,3.0
948,3.0
949,2.0
950,7.0
951,7.0
952,2.0
953,8.0
954,4.0
955,11.0
956,3.0
957,5.0
958,7.0
959,3.0
960,11.0
961,6.0
962,4.0
963,3.0
964,7.0
965,7.0
966,5.0
967,2.0
968,7.0
969,7.0
970,7.0
971,3.0
972,5.0
973,3.0
974,7.0
975,7.0
976,3.0
977,3.0
978,11.0
979,3.0
980,7.0
981,11.0
982,3.0
983,9.0
984,7.0
985,4.0
986,7.0
987,4.0
988,11.0
989,5.0
990,7.0
991,7.0
992,5.0
993,8.0
994,3.0
995,11.0
996,7.0
997,7.0
998,7.0
999,7.0
1000,11.0
1001,8.0
1002,4.0
1003,6.0
1004,7.0
1005,7.0
1006,1.0
1007,11.0
1008,3.0
1009,12.0
1010,11.0
1011,3.0
1012,1.0
1013,2.0
1014,7.0
1015,5.0
1016,7.0
1017,8.0
1018,3.0
1019,5.0
1020,3.0
1021,3.0
1022,8.0
1023,5.0
1024,3.0
1025,8.0
1026,11.0
1027,8.0
1028,7.0
1029,11.0
1030,10.0
1031,2.0
1032,7.0
1033,3.0
1034,7.0
1035,7.0
1036,11.0
1037,11.0
1038,7.0
1039,11.0
1040,8.0
1041,4.0
1042,11.0
1043,11.0
1044,7.0
1045,11.0
1046,11.0
1047,7.0
1048,3.0
1049,7.0
1050,5.0
1051,7.0
1052,7.0
1053,9.0
1054,7.0
1055,7.0
1056,5.0
1057,7.0
1058,8.0
1059,11.0
1060,7.0
1061,7.0
1062,3.0
1063,7.0
1064,11.0
1065,9.0
1066,7.0
1067,11.0
1068,4.0
1069,7.0
1070,11.0
1071,8.0
1072,5.0
1073,7.0
1074,7.0
1075,7.0
1076,7.0
1077,11.0
1078,8.0
1079,11.0
1080,11.0
1081,5.0
1082,11.0
1083,7.0
1084,2.0
1085,3.0
1086,11.0
1087,11.0
1088,7.0
1089,7.0
1090,1.0
1091,3.0
1092,3.0
1093,5.0
1094,7.0
1095,3.0
1096,11.0
1097,8.0
1098,3.0
1099,11.0
1100,4.0
1101,3.0
1102,2.0
1103,8.0
1104,7.0
1105,4.0
1106,11.0
1107,7.0
1108,8.0
1109,10.0
1110,11.0
1111,2.0
1112,7.0
1113,7.0
1114,7.0
1115,7.0
1116,7.0
1117,11.0
1118,9.0
1119,8.0
1120,7.0
1121,11.0
1122,7.0
1123,6.0
1124,7.0
1125,4.0
1126,11.0
1127,7.0
1128,8.0
1129,7.0
1130,11.0
1131,11.0
1132,5.0
1133,4.0
1134,7.0
1135,11.0
1136,6.0
1137,8.0
1138,8.0
1139,9.0
1140,11.0
1141,3.0
1142,11.0
1143,9.0
1144,2.0
1145,4.0
1146,7.0
1147,11.0
1148,3.0
1149,7.0
1150,7.0
1151,11.0
1152,1.0
1153,7.0
1154,11.0
1155,7.0
1156,3.0
1157,3.0
1158,5.0
1159,3.0
1160,8.0
1161,7.0
1162,11.0
1163,9.0
1164,5.0
1165,7.0
1166,4.0
1167,5.0
1168,7.0
1169,11.0
1170,11.0
1171,3.0
1172,11.0
1173,7.0
1174,11.0
1175,11.0
1176,11.0
1177,11.0
1178,7.0
1179,7.0
1180,11.0
1181,6.0
1182,5.0
1183,7.0
1184,7.0
1185,9.0
1186,7.0
1187,11.0
1188,11.0
1189,11.0
1190,7.0
1191,11.0
1192,7.0
1193,7.0
1194,4.0
1195,5.0
1196,1.0
1197,8.0
1198,8.0
1199,4.0
1200,7.0
1201,4.0
1202,3.0
1203,8.0
1204,7.0
1205,11.0
1206,8.0
1207,11.0
1208,3.0
1209,4.0
1210,11.0
1211,9.0
1212,11.0
1213,7.0
1214,4.0
1215,7.0
1216,11.0
1217,11.0
1218,7.0
1219,11.0
1220,7.0
1221,3.0
1222,9.0
1223,6.0
1224,7.0
1225,7.0
1226,4.0
1227,7.0
1228,7.0
1229,5.0
1230,7.0
1231,3.0
1232,11.0
1233,7.0
1234,7.0
1235,8.0
1236,7.0
1237,11.0
1238,2.0
1239,11.0
1240,7.0
1241,3.0
1242,7.0
1243,11.0
1244,7.0
1245,11.0
1246,7.0
1247,11.0
1248,3.0
1249,11.0
1250,11.0
1251,11.0
1252,11.0
1253,11.0
1254,4.0
1255,11.0
1256,11.0
1257,4.0
1258,7.0
1259,11.0
1260,3.0
1261,8.0
1262,9.0
1263,12.0
1264,3.0
1265,7.0
1266,7.0
1267,11.0
1268,3.0
1269,3.0
1270,7.0
1271,8.0
1272,11.0
1273,11.0
1274,11.0
1275,7.0
1276,7.0
1277,5.0
1278,7.0
1279,11.0
1280,11.0
1281,5.0
1282,4.0
1283,7.0
1284,11.0
1285,11.0
1286,11.0
1287,9.0
1288,8.0
1289,8.0
1290,7.0
1291,2.0
1292,1.0
1293,8.0
1294,7.0
1295,5.0
1296,4.0
1297,11.0
1298,7.0
1299,9.0
1300,4.0
1301,11.0
1302,11.0
1303,6.0
1304,11.0
1305,7.0
1306,9.0
1307,8.0
1308,8.0
1309,3.0
1310,11.0
1311,4.0
1312,11.0
1313,14.0
1314,11.0
1315,7.0
1316,4.0
1317,8.0
1318,9.0
1319,11.0
1320,8.0
1321,11.0
1322,3.0
1323,3.0
1324,11.0
1325,12.0
1326,10.0
1327,8.0
1328,11.0
1329,11.0
1330,9.0
1331,6.0
1332,9.0
1333,3.0
1334,3.0
1335,8.0
1336,11.0
1337,9.0
1338,8.0
1339,11.0
1340,11.0
1341,10.0
1342,11.0
1343,7.0
1344,11.0
