1 Episodes_174 Frames: Average reward over all Episodes: 1.0
2 Episodes_332 Frames: Average reward over all Episodes: 1.0
3 Episodes_502 Frames: Average reward over all Episodes: 1.0
4 Episodes_684 Frames: Average reward over all Episodes: 1.0
5 Episodes_930 Frames: Average reward over all Episodes: 1.4
6 Episodes_1064 Frames: Average reward over all Episodes: 1.1666666666666667
7 Episodes_1209 Frames: Average reward over all Episodes: 1.0
8 Episodes_1340 Frames: Average reward over all Episodes: 0.875
9 Episodes_1543 Frames: Average reward over all Episodes: 1.0
10 Episodes_1730 Frames: Average reward over all Episodes: 1.0
11 Episodes_1936 Frames: Average reward over all Episodes: 1.0909090909090908
12 Episodes_2063 Frames: Average reward over all Episodes: 1.0
13 Episodes_2195 Frames: Average reward over all Episodes: 0.9230769230769231
14 Episodes_2371 Frames: Average reward over all Episodes: 0.9285714285714286
15 Episodes_2509 Frames: Average reward over all Episodes: 0.8666666666666667
16 Episodes_2666 Frames: Average reward over all Episodes: 0.875
17 Episodes_2803 Frames: Average reward over all Episodes: 0.8235294117647058
18 Episodes_3083 Frames: Average reward over all Episodes: 1.0
19 Episodes_3277 Frames: Average reward over all Episodes: 1.0526315789473684
20 Episodes_3436 Frames: Average reward over all Episodes: 1.05
21 Episodes_3570 Frames: Average reward over all Episodes: 1.0
22 Episodes_3730 Frames: Average reward over all Episodes: 0.9545454545454546
23 Episodes_3909 Frames: Average reward over all Episodes: 0.9565217391304348
24 Episodes_4270 Frames: Average reward over all Episodes: 1.125
25 Episodes_4441 Frames: Average reward over all Episodes: 1.12
26 Episodes_4643 Frames: Average reward over all Episodes: 1.1538461538461537
27 Episodes_4816 Frames: Average reward over all Episodes: 1.1481481481481481
28 Episodes_5015 Frames: Average reward over all Episodes: 1.1785714285714286
29 Episodes_5155 Frames: Average reward over all Episodes: 1.1379310344827587
30 Episodes_5353 Frames: Average reward over all Episodes: 1.1666666666666667
31 Episodes_5503 Frames: Average reward over all Episodes: 1.1290322580645162
32 Episodes_5676 Frames: Average reward over all Episodes: 1.125
33 Episodes_5948 Frames: Average reward over all Episodes: 1.2121212121212122
34 Episodes_6081 Frames: Average reward over all Episodes: 1.1764705882352942
35 Episodes_6292 Frames: Average reward over all Episodes: 1.2
36 Episodes_6470 Frames: Average reward over all Episodes: 1.1944444444444444
37 Episodes_6652 Frames: Average reward over all Episodes: 1.1891891891891893
38 Episodes_6887 Frames: Average reward over all Episodes: 1.236842105263158
39 Episodes_7095 Frames: Average reward over all Episodes: 1.2564102564102564
40 Episodes_7304 Frames: Average reward over all Episodes: 1.275
41 Episodes_7433 Frames: Average reward over all Episodes: 1.2439024390243902
42 Episodes_7555 Frames: Average reward over all Episodes: 1.2142857142857142
43 Episodes_7763 Frames: Average reward over all Episodes: 1.2325581395348837
44 Episodes_7889 Frames: Average reward over all Episodes: 1.2045454545454546
45 Episodes_8016 Frames: Average reward over all Episodes: 1.1777777777777778
46 Episodes_8156 Frames: Average reward over all Episodes: 1.1521739130434783
47 Episodes_8339 Frames: Average reward over all Episodes: 1.148936170212766
48 Episodes_8495 Frames: Average reward over all Episodes: 1.1458333333333333
49 Episodes_8641 Frames: Average reward over all Episodes: 1.1224489795918366
50 Episodes_8845 Frames: Average reward over all Episodes: 1.14
100 Episodes_17789 Frames: Average reward over all Episodes: 1.14
4400 Episodes_1751717 Frames: Average reward over last 100 Episodes: 55.87
4450 Episodes_1791930 Frames: Average reward over last 100 Episodes: 55.99
4500 Episodes_1834693 Frames: Average reward over last 100 Episodes: 56.72
4550 Episodes_1881238 Frames: Average reward over last 100 Episodes: 68.29
4600 Episodes_1931251 Frames: Average reward over last 100 Episodes: 81.51
4650 Episodes_1977444 Frames: Average reward over last 100 Episodes: 81.5
4700 Episodes_2027582 Frames: Average reward over last 100 Episodes: 79.07
4750 Episodes_2072565 Frames: Average reward over last 100 Episodes: 76.6
4800 Episodes_2117701 Frames: Average reward over last 100 Episodes: 75.97
4850 Episodes_2167102 Frames: Average reward over last 100 Episodes: 88.04
4900 Episodes_2217671 Frames: Average reward over last 100 Episodes: 90.24
4950 Episodes_2263379 Frames: Average reward over last 100 Episodes: 72.57
5000 Episodes_2319063 Frames: Average reward over last 100 Episodes: 97.76
5050 Episodes_2369607 Frames: Average reward over last 100 Episodes: 115.95
5100 Episodes_2422917 Frames: Average reward over last 100 Episodes: 101.87
5150 Episodes_2474149 Frames: Average reward over last 100 Episodes: 114.45
5200 Episodes_2529409 Frames: Average reward over last 100 Episodes: 113.69
5250 Episodes_2579929 Frames: Average reward over last 100 Episodes: 112.45
5300 Episodes_2632870 Frames: Average reward over last 100 Episodes: 113.33
5350 Episodes_2685004 Frames: Average reward over last 100 Episodes: 111.76
