,0
790,13.0
791,7.0
792,3.0
793,8.0
794,9.0
795,4.0
796,8.0
797,8.0
798,4.0
799,11.0
800,4.0
801,7.0
802,1.0
803,11.0
804,4.0
805,3.0
806,7.0
807,13.0
808,4.0
809,12.0
810,8.0
811,11.0
812,6.0
813,3.0
814,8.0
815,8.0
816,11.0
817,9.0
818,3.0
819,8.0
820,8.0
821,9.0
822,5.0
823,9.0
824,8.0
825,4.0
826,12.0
827,3.0
828,7.0
829,12.0
830,3.0
831,5.0
832,11.0
833,11.0
834,8.0
835,3.0
836,8.0
837,5.0
838,12.0
839,9.0
840,7.0
841,12.0
842,8.0
843,8.0
844,12.0
845,13.0
846,8.0
847,8.0
848,3.0
849,4.0
850,7.0
851,9.0
852,2.0
853,4.0
854,12.0
855,11.0
856,3.0
857,5.0
858,11.0
859,4.0
860,12.0
861,8.0
862,9.0
863,8.0
864,12.0
865,4.0
866,8.0
867,12.0
868,11.0
869,4.0
870,4.0
871,11.0
872,9.0
873,7.0
874,8.0
875,8.0
876,5.0
877,11.0
878,11.0
879,3.0
880,13.0
881,4.0
882,12.0
883,8.0
884,8.0
885,4.0
886,7.0
887,7.0
888,10.0
889,10.0
890,11.0
891,9.0
892,7.0
893,12.0
894,4.0
895,8.0
896,10.0
897,3.0
898,4.0
899,8.0
900,12.0
901,4.0
902,11.0
903,9.0
904,4.0
905,5.0
906,7.0
907,11.0
908,4.0
909,11.0
910,12.0
911,7.0
912,12.0
913,11.0
914,7.0
915,4.0
916,8.0
917,4.0
918,9.0
919,12.0
920,12.0
921,9.0
922,9.0
923,5.0
924,7.0
925,8.0
926,9.0
927,13.0
928,11.0
929,9.0
930,6.0
931,7.0
932,11.0
933,8.0
934,7.0
935,9.0
936,12.0
937,5.0
938,12.0
939,8.0
940,5.0
941,7.0
942,7.0
943,9.0
944,3.0
945,11.0
946,12.0
947,12.0
948,7.0
949,9.0
950,12.0
951,4.0
952,8.0
953,4.0
954,11.0
955,8.0
956,4.0
957,13.0
958,12.0
959,8.0
960,8.0
961,9.0
962,13.0
963,9.0
964,8.0
965,13.0
966,12.0
967,11.0
968,8.0
969,8.0
970,12.0
971,6.0
972,8.0
973,14.0
974,4.0
975,10.0
976,9.0
977,8.0
978,11.0
979,10.0
980,5.0
981,7.0
982,11.0
983,12.0
984,9.0
985,4.0
986,11.0
987,9.0
988,10.0
989,11.0
990,9.0
991,5.0
992,8.0
993,7.0
994,7.0
995,8.0
996,12.0
997,10.0
998,14.0
999,11.0
1000,13.0
1001,9.0
1002,10.0
1003,4.0
1004,8.0
1005,15.0
1006,11.0
1007,13.0
1008,9.0
1009,12.0
1010,11.0
1011,13.0
1012,13.0
1013,4.0
1014,16.0
1015,12.0
1016,8.0
1017,3.0
1018,8.0
1019,7.0
1020,11.0
1021,11.0
1022,12.0
1023,12.0
1024,10.0
1025,11.0
1026,7.0
1027,7.0
1028,8.0
1029,7.0
1030,9.0
1031,15.0
1032,8.0
1033,5.0
1034,15.0
1035,11.0
1036,5.0
1037,7.0
1038,11.0
1039,8.0
1040,8.0
1041,8.0
1042,8.0
1043,8.0
1044,11.0
1045,8.0
1046,8.0
1047,13.0
1048,9.0
1049,5.0
1050,6.0
1051,9.0
